CORRESPONDING SHOT,EVENT_ID,MOMENT_NUMBER,GAME_TIME_LEFT,SHOT_TIME_LEFT,TEAM1_ID,TEAM2_ID,BALL_X,BALL_Y,PLAYER1_ID,PLAYER1_X,PLAYER1_Y,PLAYER2_ID,PLAYER2_X,PLAYER2_Y,PLAYER3_ID,PLAYER3_X,PLAYER3_Y,PLAYER4_ID,PLAYER4_X,PLAYER4_Y,PLAYER5_ID,PLAYER5_X,PLAYER5_Y,PLAYER6_ID,PLAYER6_X,PLAYER6_Y,PLAYER7_ID,PLAYER7_X,PLAYER7_Y,PLAYER8_ID,PLAYER8_X,PLAYER8_Y,PLAYER9_ID,PLAYER9_X,PLAYER9_Y,PLAYER10_ID,PLAYER10_X,PLAYER10_Y
22,229,293,76.0,24.0,1610612737,1610612765,39.59623,2.40837,200794,9.95769,23.17647,201143,30.49532,23.60858,201952,9.07445,18.40852,203145,-2.5283100000000003,30.76469,203471,7.07067,11.55411,202704,33.17633,35.39762,202694,41.80186,30.88704,203484,35.33156,12.76923,203083,11.32428,31.32769,1626169,21.67017,17.62241
22,229,301,76.0,24.0,1610612737,1610612765,40.23865,3.88749,200794,11.44281,23.61842,201143,32.49797,23.78651,201952,9.14959,18.20562,203145,-2.85896,33.5239,203471,7.09902,11.54643,202704,35.28206,34.20506,202694,43.26645,30.30413,203484,36.80677,14.30259,203083,13.736460000000001,30.60822,1626169,25.53381,18.18529
22,229,361,76.0,24.0,1610612737,1610612765,34.92922,4.54471,200794,22.95485,27.82212,201143,47.45318,23.76059,201952,22.897,12.18308,203145,-0.9014200000000001,37.1966,203471,11.90931,13.11251,202704,49.41495,26.69215,202694,55.03115,27.54352,203484,48.25713,16.66333,203083,39.99408,27.91421,1626169,51.19575,12.30044
23,319,61,235.0,11.0,1610612737,1610612765,13.60559,2.72117,200794,77.34536,18.64365,200757,77.80365,15.4742,201168,86.33674,21.45599,203934,92.85453,14.03244,203471,79.38338,26.93988,202704,75.05058,30.06785,202694,76.05309,21.25603,203484,69.20568,13.36722,203083,79.40426,14.32813,1626169,97.53104,14.8136
23,319,103,235.0,11.0,1610612737,1610612765,10.34154,0.32023,200794,86.9136,22.6564,200757,69.63406,12.29916,201168,83.60451,15.5225,203934,93.39442,14.97064,203471,79.16905,30.6564,202704,71.35191,32.1073,202694,87.13454,25.09029,203484,54.23247,13.88651,203083,81.48477,7.64171,1626169,96.67764,13.56338
23,319,154,233.5,9.47,1610612737,1610612765,2.86404,7.00458,200794,89.33438,27.32142,200757,65.62408,18.22222,201168,84.23987,11.38942,203934,80.61932,6.13457,203471,75.3999,26.11643,202704,67.03552,18.0265,202694,89.17201,36.92409,203484,56.84773,32.95114,203083,81.37994,7.03722,1626169,82.99924,2.1941
23,319,177,232.57,8.5,1610612737,1610612765,17.20724,15.0769,200794,88.63523,30.74644,200757,68.18757,19.33161,201168,84.43428,14.21773,203934,80.68171,4.25234,203471,78.3349,27.42445,202704,65.78516,18.00516,202694,87.28858,39.90916,203484,59.88574,38.91187,203083,78.515,7.55762,1626169,82.91402,2.27236
23,319,201,231.6,23.82,1610612737,1610612765,28.64659,11.83426,200794,88.41296,30.79435,200757,67.27769,16.64433,201168,85.11207,20.30598,203934,77.79306,3.32967,203471,85.09322,26.54106,202704,61.92425,19.08461,202694,82.05463,39.20653,203484,55.88212,40.27224,203083,78.04373,9.44225,1626169,81.10853,2.22179
23,319,213,231.11,23.36,1610612737,1610612765,29.98244,7.8111,200794,89.19162,31.15229,200757,63.91516,14.57958,201168,83.70539,22.75915,203934,72.70805,3.56846,203471,88.16572,26.90538,202704,58.1368,19.72623,202694,77.89128,37.64559,203484,52.40126,39.73988,203083,76.93464,11.26616,1626169,77.16639,2.28102
23,319,285,228.19,20.6,1610612737,1610612765,44.21529,4.46674,200794,65.92907,26.7521,200757,33.18429,6.07162,201168,40.31639,28.95617,203934,21.27839,3.73171,203471,60.26981,43.33059,202704,25.43298,18.89722,202694,40.75666,33.39881,203484,28.68963,34.29209,203083,35.81461,21.83675,1626169,24.41974,8.38539
24,347,36,77.93,22.0,1610612737,1610612765,28.13682,0.09781000000000001,200794,32.41944,27.75269,201143,65.68288,25.24309,200757,35.69483,34.78376,203934,51.3411,38.81265,203471,24.94788,12.94985,2581,29.38206,6.54515,202694,23.88843,20.18675,203484,19.71542,27.43069,203083,66.82874,20.91901,1626169,30.80395,45.28862
24,347,40,77.77,21.84,1610612737,1610612765,28.64731,2.55429,200794,34.70572,27.20732,201143,67.68047,24.94712,200757,37.51485,34.11012,203934,52.7923,38.94189,203471,26.28648,13.59771,2581,31.93656,6.04509,202694,26.13558,19.79151,203484,22.22031,27.65491,203083,68.50586,20.70468,1626169,33.21548,45.70699
24,347,85,75.97,20.04,1610612737,1610612765,25.35638,2.47789,200794,60.93106,23.03628,201143,79.8201,24.05147,200757,56.0802,27.46296,203934,67.45847,40.56334,203471,57.55608,11.19546,2581,64.59052,1.9643100000000002,202694,51.87755,13.65974,203484,45.62996,26.51761,203083,79.10294,22.23951,1626169,59.74013,48.02116
24,347,127,74.29,18.36,1610612737,1610612765,12.27776,1.24773,200794,70.38123,14.49491,201143,81.30464,20.16255,200757,63.84721,25.90183,203934,76.91723,39.99144,203471,77.05668,7.81696,2581,80.21474,1.14054,202694,67.14247,10.35745,203484,55.45509,28.885930000000002,203083,80.3471,17.33933,1626169,71.50731,46.78557
24,347,202,71.28,23.92,1610612737,1610612765,28.75516,8.86762,200794,89.34842,28.79581,201143,90.61873,24.70166,200757,71.28319,29.3826,203934,85.20871,29.63212,203471,86.42947,16.67537,2581,83.53825,3.95701,202694,85.41616,27.61279,203484,57.7762,34.56394,203083,91.73143,24.94736,1626169,81.12652,27.96624
24,347,218,70.64,23.39,1610612737,1610612765,25.18733,7.10277,200794,94.31647,33.77428,201143,89.0994,24.24513,200757,71.41408,27.94567,203934,81.98121,28.94601,203471,83.3375,17.71986,2581,78.1198,6.05247,202694,85.4957,28.06904,203484,56.27427,34.54772,203083,90.95629,26.39744,1626169,81.38711,25.65022
24,347,259,69.0,22.04,1610612737,1610612765,25.16961,10.25267,200794,99.76509,38.52798,201143,85.47026,24.73174,200757,70.60473,28.41327,203934,78.11905,25.57208,203471,82.15821,18.05634,2581,69.80294,5.78223,202694,87.08649,26.78988,203484,54.29389,34.44166,203083,88.54615,25.78276,1626169,82.47899,25.44686
24,347,308,67.04,24.0,1610612737,1610612765,22.61574,2.7842700000000002,200794,91.6168,31.07027,201143,87.91933,24.19109,200757,73.21481,35.67086,203934,85.13592,28.79574,203471,88.09381,18.52533,2581,63.29132,11.69906,202694,82.98814,29.70141,203484,45.40136,32.33904,203083,86.25416,26.44649,1626169,80.0499,28.83045
24,347,337,65.87,24.0,1610612737,1610612765,21.07431,5.06895,200794,85.07631,29.62697,201143,93.77648,21.12994,200757,68.85593,40.82376,203934,83.77208,35.06754,203471,86.86151,17.03179,2581,55.62537,15.71319,202694,72.00912,30.80862,203484,38.98201,33.6212,203083,75.83028,24.60563,1626169,67.089,27.07381
24,347,343,65.63,24.0,1610612737,1610612765,20.46794,5.52988,200794,83.19029,29.64949,201143,94.57115,20.46109,200757,67.00079,41.78652,203934,82.47891,36.65024,203471,86.55855,16.61454,2581,53.87225,16.40615,202694,69.21171,30.36107,203484,37.7702,34.06982,203083,72.75554,23.79592,1626169,63.990520000000004,26.84855
24,347,350,65.35,24.0,1610612737,1610612765,19.45295,5.82376,200794,80.53999,29.74061,201143,94.74193,19.66466,200757,64.32674,42.86839,203934,80.50123,38.27058,203471,86.16226,16.07983,2581,51.88324,17.00697,202694,65.8383,29.78183,203484,36.45652,34.74148,203083,68.86954,22.92229,1626169,60.46142,26.11298
24,347,379,64.19,23.98,1610612737,1610612765,14.35074,2.18826,200794,66.19861,28.71205,201143,92.08967,19.75697,200757,50.43427,45.61924,203934,69.79826,42.53558,203471,82.46493,13.88982,2581,44.31836,18.60888,202694,51.80473,27.85369,203484,30.07564,37.59377,203083,51.67547,22.7871,1626169,46.76944,22.04785
25,385,6,616.0,24.0,1610612737,1610612765,37.66331,1.5961,201143,73.97663,18.41982,203118,48.79457,37.38506,203145,27.67043,37.62312,203934,13.65855,48.54984,203471,22.75334,24.64877,2581,19.59652,26.8504,101141,47.89864,39.00757,203382,64.32134,9.35788,201975,20.02938,34.29538,1626169,13.65855,48.54984
25,385,24,616.0,24.0,1610612737,1610612765,36.89086,1.44928,201143,74.14817,17.72662,203118,48.93327,37.12616,203145,28.42677,38.1296,203934,11.01778,48.35106,203471,22.34926,25.55015,2581,19.3381,27.55292,101141,48.42845,38.54139,203382,64.73194,9.42914,201975,20.09958,34.41283,1626169,10.92951,48.11794
25,385,45,616.0,24.0,1610612737,1610612765,37.13827,1.12258,201143,73.93,18.02087,203118,49.01823,37.65419,203145,29.27877,38.61186,203934,8.3954,48.31624,203471,22.06186,26.73085,2581,18.83618,27.72545,101141,48.49669,38.76379,203382,63.96211,9.42496,201975,20.42312,34.17228,1626169,8.3753,48.24128
25,385,90,616.0,24.0,1610612737,1610612765,38.60893,3.19246,201143,73.59852,17.61177,203118,49.66103,38.44939,203145,31.43566,38.42046,203934,10.37322,48.10962,203471,22.31298,27.70928,2581,16.13624,30.3769,101141,48.33995,39.69566,203382,64.17703,9.74029,201975,21.75803,29.43626,1626169,18.82781,49.78205
25,385,116,616.0,24.0,1610612737,1610612765,39.24059,2.88436,201143,73.6009,17.3887,203118,50.54711,38.03045,203145,34.2586,34.30422,203934,18.6172,48.60132,203471,24.00417,27.3953,2581,6.07446,36.48789,101141,49.04845,39.83976,203382,64.54592,8.7689,201975,27.64835,28.21678,1626169,19.23444,51.36083
25,385,226,612.0,19.94,1610612737,1610612765,22.75008,3.25254,201143,77.30543,16.48926,203118,53.31121,29.02066,203145,76.84267,34.22758,203934,61.70578,22.66941,203471,37.63988,28.27469,2581,32.76754,24.10476,101141,41.59007,29.58697,203382,70.14226,12.77398,201975,78.37723,37.06293,1626169,59.37061,24.87883
25,385,233,611.72,19.66,1610612737,1610612765,20.00739,0.8888100000000001,201143,77.21136,16.67562,203118,54.13273,27.27522,203145,79.08611,34.58727,203934,63.56375,21.90791,203471,40.35697,25.941110000000002,2581,36.42785,21.56531,101141,41.50776,27.47121,203382,70.20447,13.04051,201975,81.26144,37.99586,1626169,60.89375,23.79295
25,385,273,610.12,18.06,1610612737,1610612765,7.24089,2.15388,201143,78.28345,18.22901,203118,65.84823,20.99701,203145,86.44939,34.09972,203934,67.21054,22.6189,203471,65.41487,10.01935,2581,63.84368,8.71215,101141,51.55242,26.2864,203382,73.55224,19.1969,201975,91.24935,42.68718,1626169,65.05115,22.32751
25,385,286,609.6,17.55,1610612737,1610612765,5.21074,2.28094,201143,79.08909,19.60906,203118,68.35359,22.0289,203145,86.58789,32.74599,203934,68.36018,22.47135,203471,71.70486,6.96912,2581,68.44827,5.96129,101141,55.98336,29.8053,203382,73.81416,22.85418,201975,91.44792,43.60067,1626169,65.5573,20.11339
25,385,294,609.28,17.23,1610612737,1610612765,4.02122,3.39567,201143,79.48503,20.85738,203118,68.63889,23.5775,203145,86.63538,32.08777,203934,69.92555,22.53569,203471,72.92245,7.31384,2581,69.60209,4.983,101141,58.46647,32.06826,203382,73.43382,25.52874,201975,91.29207,43.56222,1626169,66.77183,17.74565
25,385,301,609.0,16.95,1610612737,1610612765,3.63241,4.3572,201143,79.7936,22.03596,203118,68.55691,25.55858,203145,86.68588,32.01965,203934,71.39879,22.00943,203471,72.94198,7.86936,2581,70.19981,4.80613,101141,60.45477,33.98549,203382,72.98636,27.73415,201975,90.98283,43.30967,1626169,68.41904,15.44189
25,385,329,607.87,15.83,1610612737,1610612765,6.25948,1.52047,201143,81.08073,27.4409,203118,73.19071,31.61874,203145,87.05599,29.87383,203934,69.43109,14.82359,203471,73.92753,9.29317,2581,69.05319,5.5401299999999996,101141,66.37734,39.22262,203382,70.69866,33.61494,201975,88.81294,42.8122,1626169,80.06835,8.36338
25,385,343,607.31,15.27,1610612737,1610612765,9.36938,2.69885,201143,81.72193,28.50082,203118,74.67353,33.41001,203145,87.53862,24.63086,203934,73.9275,14.44397,203471,76.13607,8.78171,2581,67.27845,6.73418,101141,69.44245,40.03942,203382,71.66356,34.54457,201975,87.5734,43.44261,1626169,84.93737,8.73492
25,385,373,606.11,14.07,1610612737,1610612765,18.29633,11.99217,201143,86.11505,27.56735,203118,84.1999,38.36781,203145,88.54555,18.03633,203934,85.45667,16.54822,203471,79.31578,13.83623,2581,65.06366,11.39225,101141,77.05789,37.61452,203382,79.37323,28.4695,201975,89.2881,47.19535,1626169,88.59626,13.62748
26,461,7,245.0,21.0,1610612737,1610612765,-0.025310000000000003,4.42446,2594,76.22337,3.19026,200794,74.08892,25.32599,201143,78.31524,19.19664,201952,82.60619,22.3361,203934,78.42011,13.54982,202704,81.10197,21.66373,202694,72.49141,24.40966,203484,77.41973,12.21049,203083,74.65841,15.16633,1626169,73.80918,-1.8628300000000002
26,461,129,243.06,19.21,1610612737,1610612765,12.94512,2.25178,2594,84.27743,8.40825,200794,75.92787,19.36425,201143,72.77672,19.65719,201952,63.30018,17.85793,203934,84.49333,37.72392,202704,57.36941,11.6594,202694,71.39599,15.25945,203484,87.32249,47.06168,203083,69.74561,21.51191,1626169,84.58591,1.4804300000000001
26,461,136,242.78,18.93,1610612737,1610612765,14.49828,2.28862,2594,85.03418,9.03914,200794,75.60014,18.45589,201143,72.22469,21.17364,201952,63.27379,18.82746,203934,84.71681,38.0466,202704,57.36174,13.32058,202694,70.93428,14.98669,203484,87.14607,47.71114,203083,69.36344,22.90866,1626169,85.54612,1.64023
26,461,156,241.96,18.14,1610612737,1610612765,19.08769,2.0674,2594,86.32432,11.14411,200794,73.13908,16.74651,201143,70.89374,24.87375,201952,63.76964,20.21374,203934,85.57162,38.05266,202704,58.09782,17.80497,202694,69.36533,14.942730000000001,203484,86.31608,48.42385,203083,68.7362,25.98654,1626169,87.15526,1.86057
26,461,237,238.68,14.95,1610612737,1610612765,46.73819,7.06306,2594,85.81316,27.69529,200794,68.24773,21.22453,201143,80.21694,31.4623,201952,62.9963,39.82988,203934,76.48508,43.9056,202704,60.45019,41.47864,202694,57.73335,20.15107,203484,72.40069,46.71517,203083,84.17492,29.07455,1626169,80.3616,2.27881
26,461,257,237.87,14.17,1610612737,1610612765,17.0473,11.75061,2594,84.56574,19.89906,200794,67.51363,21.34722,201143,83.80491,29.44337,201952,64.6171,37.99278,203934,74.75651,44.41175,202704,58.08319,41.99246,202694,59.18936,18.70062,203484,71.56162,46.59717,203083,84.64447,31.19747,1626169,79.85155,2.2701700000000002
26,461,301,236.09,12.43,1610612737,1610612765,8.50043,2.46835,2594,85.03586,8.84535,200794,74.9271,19.00835,201143,87.18336,24.16466,201952,70.09171,32.84977,203934,81.00452,35.59056,202704,57.98848,37.39144,202694,64.22259,13.39419,203484,71.30306,47.05864,203083,88.42103,32.09563,1626169,86.2835,7.71378
26,461,310,235.72,12.08,1610612737,1610612765,12.74532,2.8173500000000002,2594,86.69296,11.75625,200794,76.54338,19.08379,201143,88.23136,21.70418,201952,71.61234,32.40116,203934,83.7363,31.99729,202704,58.69177,36.09597,202694,65.14068,12.15157,203484,71.64507,47.08889,203083,88.50023,30.83629,1626169,87.63446,11.77193
26,461,379,232.93,9.36,1610612737,1610612765,1.17157,3.77722,2594,80.8453,7.33938,200794,80.78766,16.56924,201143,92.45475,18.24631,201952,76.61783,34.22107,203934,87.56176,27.66174,202704,58.39507,26.44402,202694,78.62642,2.31477,203484,65.96067,41.83491,203083,87.52484,29.16161,1626169,88.65961,11.60244
26,461,422,231.18,7.67,1610612737,1610612765,10.08504,6.7981,2594,90.45975,2.07492,200794,86.35297,11.81965,201143,87.85208,23.21203,201952,71.10942,24.07942,203934,89.17583,31.09183,202704,63.11137,18.15296,202694,89.00943,2.7344600000000003,203484,65.46728,41.63407,203083,88.59236,32.82665,1626169,85.70607,10.36805
26,461,489,228.47,5.03,1610612737,1610612765,24.44426,4.39001,2594,89.37393,15.95486,200794,84.96234,19.76142,201143,86.10195,26.58666,201952,75.68032,23.06632,203934,74.09865,35.57819,202704,78.3992,24.06983,202694,88.2239,16.98204,203484,66.34179,41.1004,203083,88.51843,27.20544,1626169,77.30936,5.13824
26,461,507,227.74,4.32,1610612737,1610612765,8.79586,7.26937,2594,86.58802,16.4122,200794,83.09585,22.27998,201143,84.92928,26.1902,201952,79.07406,29.24393,203934,70.60157,36.38704,202704,82.52575,24.84713,202694,87.92691,22.14206,203484,64.43273,40.07861,203083,87.91357,28.0612,1626169,75.02832,4.6601300000000005
26,461,614,223.4,22.25,1610612737,1610612765,28.55235,5.97169,2594,44.08935,6.18043,200794,89.6059,24.21129,201143,72.30941,22.66655,201952,77.17949,38.66316,203934,69.99259,10.60681,202704,48.8727,20.2431,202694,81.69621,25.35805,203484,28.2798,26.91808,203083,75.14449,26.12947,1626169,58.96821,10.24667
26,461,626,222.92,21.81,1610612737,1610612765,38.73864,4.7601700000000005,2594,36.13767,7.20761,200794,86.94298,25.41573,201143,63.8498,22.49476,201952,70.95451,40.66649,203934,63.25223,7.90295,202704,41.18007,19.48123,202694,75.35058,25.18903,203484,26.98081,28.12279,203083,66.31089,25.92704,1626169,50.19128,10.68039
26,461,631,222.72,21.63,1610612737,1610612765,39.63749,2.16388,2594,32.61858,7.92105,200794,85.31854,25.72951,201143,60.10555,22.59597,201952,67.98125,41.47486,203934,60.34671,7.1172,202704,37.98794,19.70191,202694,72.41992,25.19606,203484,26.91394,29.14166,203083,62.18062,25.96194,1626169,46.3712,10.96398
26,461,661,221.5,20.55,1610612737,1610612765,40.46167,2.93054,2594,13.5029,19.22985,200794,71.05855,24.77926,201143,37.93308,22.61503,201952,49.52396,40.21292,203934,42.15309,5.01482,202704,20.38066,22.78787,202694,53.78794,26.18299,203484,29.26679,34.45566,203083,36.72225,24.63201,1626169,25.83278,15.51482
26,461,726,218.87,18.2,1610612737,1610612765,17.96914,7.64411,2594,4.72212,47.73333,200794,39.99171,22.20086,201143,12.9651,13.01009,201952,32.36148,35.94796,203934,5.8991,18.91588,202704,7.67175,34.94904,202694,17.67317,22.37952,203484,15.75152,29.25685,203083,6.23416,20.85668,1626169,7.55464,16.57688
27,463,241,238.52,14.8,1610612737,1610612765,44.13229,8.46304,2594,86.0047,26.70372,200794,67.3754,21.46376,201143,81.31163,30.58401,201952,63.14146,39.60436,203934,75.76183,44.24153,202704,59.95048,41.45337,202694,57.70387,20.12681,203484,72.22134,46.60962,203083,84.24309,29.69194,1626169,80.0755,2.36813
27,463,249,238.2,14.48,1610612737,1610612765,30.7394,11.46055,2594,85.60513,23.715980000000002,200794,66.75906,21.62797,201143,82.84893,29.65071,201952,63.78338,38.90748,203934,74.82294,44.56827,202704,58.87104,41.75068,202694,58.24767,19.58156,203484,72.02602,46.42282,203083,84.40395,30.61961,1626169,79.62947,2.42558
27,463,284,236.78,13.1,1610612737,1610612765,2.28553,3.6749,2594,81.7292,7.2536,200794,72.91031,20.27726,201143,85.04417,28.9184,201952,68.06218,34.71689,203934,78.30626,40.73877,202704,57.02386,39.89763,202694,62.99579,15.15486,203484,70.99989,47.33575,203083,86.17331,32.62645,1626169,81.86552,2.8096200000000002
27,463,295,236.33,12.67,1610612737,1610612765,4.63751,2.4037,2594,83.48285,7.58581,200794,74.02851,19.30019,201143,86.44941,26.17069,201952,69.32216,33.43168,203934,79.79898,37.66406,202704,57.6202,38.37509,202694,63.71576,14.08137,203484,71.10839,47.16374,203083,87.87294,32.6714,1626169,84.53652,5.30793
27,463,302,236.05,12.39,1610612737,1610612765,9.25796,1.10422,2594,85.24879,9.12951,200794,75.09916,18.98261,201143,87.2999,23.86527,201952,70.23816,32.77916,203934,81.25748,35.20722,202704,58.05843,37.22678,202694,64.31684,13.27111,203484,71.34617,47.02921,203083,88.47451,31.97832,1626169,86.53201,8.14688
27,463,548,226.08,2.71,1610612737,1610612765,18.48071,13.98671,2594,72.75899,4.6992,200794,85.00621,17.98086,201143,86.87725,27.4045,201952,84.96181,33.23479,203934,75.98471,31.07663,202704,76.08493,23.44531,202694,88.83844,19.54764,203484,52.35967,35.72044,203083,87.78793,29.31977,1626169,76.21459,4.63266
27,463,549,226.04,2.66,1610612737,1610612765,19.20588,13.92197,2594,72.39266,4.58854,200794,85.25025,18.14648,201143,86.84242,27.39254,201952,85.06834,33.16451,203934,76.31912,30.88091,202704,75.78573,23.46561,202694,88.84878,19.49625,203484,51.95266,35.60227,203083,87.79496,29.34273,1626169,76.23475,4.6579
27,463,634,222.59,21.52,1610612737,1610612765,40.05169,0.88387,2594,30.50155,8.50349,200794,84.16418,25.77489,201143,57.91876,22.64406,201952,66.1188,41.8732,203934,58.58526,6.72879,202704,36.05269,19.8627,202694,70.59177,25.26604,203484,26.99084,29.74036,203083,59.67235,25.86068,1626169,44.04906,11.18036
27,463,679,220.77,19.9,1610612737,1610612765,11.59387,5.75957,2594,6.65331,29.79056,200794,61.49026,23.7939,201143,27.12184,19.37897,201952,41.90303,35.67874,203934,31.55597,6.5237,202704,13.20339,27.26191,202694,42.22738,26.07526,203484,27.81845,32.01817,203083,25.89348,22.99257,1626169,22.26289,13.67014
27,463,709,219.56,None,1610612737,1610612765,10.35143,0.30776000000000003,2594,5.55016,44.52949,200794,46.58542,23.1791,201143,14.31832,15.63134,201952,34.77146,35.1191,203934,13.48524,10.28372,202704,9.12292,34.73774,202694,25.24831,24.34305,203484,20.88123,29.7995,203083,13.72055,19.12512,1626169,15.62825,12.00835
27,463,742,218.22,17.62,1610612737,1610612765,29.6506,10.82248,2594,4.29946,48.2494,200794,35.6138,21.45239,201143,13.83535,11.76997,201952,30.84125,36.68613,203934,-0.15459,24.85032,202704,7.81243,36.27189,202694,13.25002,17.67321,203484,13.87324,29.84707,203083,2.97741,23.21686,1626169,2.96116,21.74956
27,463,749,217.93,17.37,1610612737,1610612765,34.35471,10.87886,2594,4.26632,48.1625,200794,34.27225,21.09096,201143,13.97685,11.37314,201952,30.03673,37.43382,203934,-2.53974,27.55045,202704,8.51045,37.39572,202694,12.64955,16.22965,203484,14.8898,30.57857,203083,2.41776,24.30538,1626169,1.7219700000000002,22.71481
28,56,71,388.78,24.0,1610612737,1610612765,19.9998,3.64525,2594,39.84606,25.46028,200794,5.13801,27.87881,200757,36.4501,5.93745,201168,24.17354,22.01431,201952,0.6784300000000001,21.36165,101141,39.01559,30.12525,202704,19.46671,27.25276,202694,41.3401,9.50783,203484,50.53067,29.50806,203083,33.57808,35.52692
28,56,130,386.4,24.0,1610612737,1610612765,17.22214,1.5771700000000002,2594,75.16209,41.80615,200794,13.81433,28.30061,200757,70.97424,2.22852,201168,58.8075,20.17184,201952,13.06648,15.35823,101141,55.91673,27.11415,202704,47.77535,22.47141,202694,74.04549,12.24958,203484,78.35479,36.70419,203083,61.25291,27.4706
28,56,155,385.39,24.0,1610612737,1610612765,12.63161,3.2557,2594,81.71587,45.61852,200794,25.57003,29.14984,200757,77.18736,2.10539,201168,71.97117,19.30285,201952,28.12217,11.49046,101141,61.61368,26.88181,202704,57.07662,18.68681,202694,82.27787,10.17291,203484,85.43456,38.91513,203083,70.0181,24.1033
28,56,187,384.1,24.0,1610612737,1610612765,4.07885,6.72305,2594,77.59875,46.79657,200794,42.9693,29.32701,200757,68.61092,1.8269700000000002,201168,82.89639,17.42525,201952,49.79881,9.20087,101141,68.29315,27.00542,202704,66.3077,13.87397,202694,76.52908,7.27034,203484,81.88155,41.24857,203083,78.41983,19.92667
28,56,207,383.3,24.0,1610612737,1610612765,1.78986,6.97783,2594,73.04633,46.52143,200794,52.02631,26.42124,200757,69.44423,1.7587000000000002,201168,84.93196,15.92538,201952,62.7362,14.40141,101141,71.02686,25.90185,202704,70.36711,16.8473,202694,74.16087,7.25989,203484,77.20702,41.55607,203083,82.1578,17.94538
28,56,232,382.29,24.0,1610612737,1610612765,17.97637,7.29814,2594,67.45353,46.31242,200794,59.26509,22.06517,200757,70.69021,2.46858,201168,85.09343,14.76515,201952,75.81614,25.30402,101141,71.10861,22.81455,202704,76.98501,23.61543,202694,75.18771,7.50068,203484,72.69521,40.03463,203083,84.3744,16.71689
28,56,259,381.2,24.0,1610612737,1610612765,20.48506,3.6754,2594,61.22949,45.5684,200794,62.64025,20.98273,200757,73.45161,5.09647,201168,83.18199,18.24745,201952,84.68841,38.2932,101141,70.78039,22.32799,202704,81.85212,32.87572,202694,79.51176,9.4303,203484,66.60676,40.36117,203083,85.34164,19.39271
28,56,283,380.24,24.0,1610612737,1610612765,8.30715,4.46885,2594,60.42136,45.45341,200794,67.55968,17.81498,200757,69.02599,8.27334,201168,81.3624,26.66427,201952,86.37803,45.91861,101141,72.26297,20.09534,202704,83.94168,35.86345,202694,76.82565,11.43467,203484,67.55823,39.56997,203083,83.45218,23.5677
28,56,290,379.95,24.0,1610612737,1610612765,10.24129,4.0722,2594,60.50081,45.49023,200794,68.80931,16.8924,200757,67.82494,10.03488,201168,81.25843,29.14169,201952,86.11155,46.79802,101141,72.58387,19.37945,202704,84.35146,36.02705,202694,74.49765,12.24318,203484,68.37881,39.00009,203083,83.16552,24.74063
28,56,294,379.79,24.0,1610612737,1610612765,11.51219,3.8974,2594,60.53292,45.47628,200794,69.28414,16.48165,200757,67.25841,11.38197,201168,81.15729,30.30664,201952,85.90011,47.24272,101141,72.53991,19.18746,202704,84.53874,36.17156,202694,73.42544,12.93891,203484,68.65799,38.72128,203083,82.99114,25.41175
28,56,302,379.47,24.0,1610612737,1610612765,16.41895,1.09945,2594,60.69086,45.40803,200794,70.14398,15.53543,200757,66.64994,14.61385,201168,80.93235,32.14379,201952,85.46253,47.81502,101141,72.07812,19.36595,202704,84.75951,36.32058,202694,72.50934,14.51118,203484,69.07548,38.33187,203083,82.77165,26.61482
28,56,324,378.58,24.0,1610612737,1610612765,18.94527,3.83894,2594,60.81342,45.35392,200794,71.93778,15.68748,200757,65.10592,20.14658,201168,80.9752,34.699,201952,84.24727,48.2352,101141,70.73024,21.68947,202704,84.93538,36.14186,202694,74.53864,16.81443,203484,70.21248,37.69608,203083,82.81747,28.67378
28,56,330,378.34,24.0,1610612737,1610612765,19.17699,2.61429,2594,60.8272,45.32536,200794,72.60834,15.93203,200757,64.40119,20.43973,201168,81.22204,34.78137,201952,83.98359,48.3198,101141,70.68034,21.61835,202704,84.88113,36.23165,202694,74.59399,16.95062,203484,70.16609,37.6938,203083,82.7639,29.10819
28,56,359,377.17,24.0,1610612737,1610612765,11.61458,3.47955,2594,61.96502,44.52111,200794,72.54811,13.1543,200757,65.49176,23.46389,201168,80.16355,33.98435,201952,84.8052,47.93648,101141,70.9507,22.52296,202704,84.76742,36.26307,202694,75.79904,16.26839,203484,70.98538,36.89629,203083,82.80036,29.66422
28,56,362,377.05,24.0,1610612737,1610612765,11.51836,3.71905,2594,62.26625,44.05194,200794,72.5087,12.88156,200757,66.22798,24.30513,201168,80.40687,33.98882,201952,84.83593,47.92367,101141,71.41995,22.63313,202704,84.76082,36.25898,202694,75.90242,16.1501,203484,71.00676,36.81265,203083,82.6991,29.5891
28,56,406,375.28,24.0,1610612737,1610612765,14.22838,1.9761900000000001,2594,66.52937,35.87569,200794,74.74676,13.93862,200757,81.4696,38.9724,201168,88.72971,33.3985,201952,83.63791,48.13661,101141,81.367,28.64957,202704,83.01702,36.21657,202694,77.53858,15.52658,203484,70.41475,31.67281,203083,86.85562,30.04836
